train/step,train/loss,train/log_ppl,train/lr,train/lr_recur,train/lr_nonrecur,train/total_norm,train/grad_clip_coef,train/mean_recurrence,train/mean_backprop_depth,train/total_tokens,train/epoch
1,3.447091281414032,33.38208711147308,6.581005586592179e-06,1.6666666666666665e-07,1e-06,2.505857229232788,0.3990650338470274,8,8,65536.0,0
2,3.490395799279213,36.25192451477051,1.216201117318436e-05,1.0968342644320298e-06,6.581005586592179e-06,1.5258978605270386,0.6553518593006932,8,8,131072.0,0
3,3.462810307741165,33.25272357463837,1.774301675977654e-05,2.432402234636872e-06,1.216201117318436e-05,1.4905247688293457,0.6709046511080299,8,8,196608.0,0
4,3.390245348215103,31.414753317832947,2.332402234636872e-05,3.5486033519553077e-06,1.774301675977654e-05,1.3508923053741455,0.740251458995688,8,8,262144.0,0
5,3.488179847598076,35.436813056468964,2.890502793296089e-05,3.88733705772812e-06,2.332402234636872e-05,1.2129747867584229,0.8244194445884524,8,8,327680.0,0
6,3.2743242979049683,28.633039891719818,3.4486033519553074e-05,4.817504655493482e-06,2.890502793296089e-05,1.126552700996399,0.8876637543140636,8,8,393216.0,0
7,3.403300330042839,31.20444893836975,4.006703910614525e-05,5.747672253258846e-06,3.4486033519553074e-05,1.3037793636322021,0.7670009419487439,8,8,458752.0,0
8,3.3571633100509644,30.118929743766785,4.5648044692737433e-05,6.677839851024209e-06,4.006703910614525e-05,1.2640124559402466,0.7911314443933626,8,8,524288.0,0
9,3.313352406024933,28.707912981510162,5.1229050279329616e-05,6.5211492418196335e-06,4.5648044692737433e-05,1.2765864133834839,0.7833390591623183,8,8,589824.0,0
10,3.5574159771203995,36.64686405658722,5.6810055865921786e-05,8.538175046554935e-06,5.1229050279329616e-05,1.2115720510482788,0.8253739421720339,8,8,655360.0,0
11,3.3693892061710358,30.41353714466095,6.239106145251397e-05,9.468342644320298e-06,5.6810055865921786e-05,1.1647467613220215,0.8585557249063412,8,8,720896.0,0
12,3.212505891919136,26.76083728671074,6.797206703910615e-05,1.0398510242085661e-05,6.239106145251397e-05,1.0324819087982178,0.9685399729308628,8,8,786432.0,0
13,3.3407247215509415,29.118751406669617,7.355307262569833e-05,1.1328677839851025e-05,6.797206703910615e-05,1.0079562664031982,0.9921065360974621,8,8,851968.0,0
14,3.576626479625702,36.829477190971375,7.91340782122905e-05,1.050758180367119e-05,7.355307262569833e-05,1.0821176767349243,0.9241139124687231,8,8,917504.0,0
15,3.543565958738327,35.72137629985809,8.471508379888269e-05,1.1304868316041501e-05,7.91340782122905e-05,1.1165494918823242,0.8956163674511767,8,8,983040.0,0
16,3.3138256445527077,29.77294984459877,9.029608938547487e-05,1.4119180633147115e-05,8.471508379888269e-05,0.9728678464889526,1.0,8,8,1048576.0,0
17,3.4561145901679993,33.44455683231354,9.587709497206704e-05,1.5049348230912479e-05,9.029608938547487e-05,0.998306930065155,1.0,8,8,1114112.0,0
18,3.408894717693329,31.994217216968536,0.00010145810055865922,1.3696727853152434e-05,9.587709497206704e-05,0.9996060132980347,1.0,8,8,1179648.0,0
19,3.426023691892624,31.532857418060303,0.0001070391061452514,1.6909683426443205e-05,0.00010145810055865922,0.9793910980224609,1.0,8,8,1245184.0,0
20,3.3286595046520233,29.96158766746521,0.00011262011173184357,1.529130087789306e-05,0.0001070391061452514,0.9685786962509155,1.0,8,8,1310720.0,0
21,3.3514674454927444,30.537010669708252,0.00011820111731843576,1.6088587390263368e-05,0.00011262011173184357,0.9690950512886047,1.0,8,8,1376256.0,0
22,3.3629599511623383,30.279325664043427,0.00012378212290502794,1.688587390263368e-05,0.00011820111731843576,0.9410873651504517,1.0,8,8,1441792.0,0
23,3.4020665287971497,32.40376275777817,0.00012936312849162014,2.475642458100559e-05,0.00012378212290502794,0.9608269929885864,1.0,8,8,1507328.0,0
24,3.396807298064232,30.149008631706238,0.0001349441340782123,2.5872625698324027e-05,0.00012936312849162014,0.9525865316390991,1.0,8,8,1572864.0,0
25,3.380091816186905,31.525497019290924,0.00014052513966480445,2.698882681564246e-05,0.0001349441340782123,0.9167689681053162,1.0,8,8,1638400.0,0
26,3.3375242203474045,30.48565763235092,0.00014610614525139667,2.342085661080074e-05,0.00014052513966480445,0.8832381963729858,1.0,8,8,1703936.0,0
27,3.239122435450554,28.03131765127182,0.00015168715083798884,2.4351024208566112e-05,0.00014610614525139667,1.038482904434204,0.9629431507530365,8,8,1769472.0,0
28,3.2262575179338455,26.353382349014282,0.000157268156424581,2.1669592976855547e-05,0.00015168715083798884,0.9450984001159668,1.0,8,8,1835008.0,0
29,3.4008102864027023,32.08437514305115,0.0001628491620111732,3.14536312849162e-05,0.000157268156424581,0.8995680212974548,1.0,8,8,1900544.0,0
30,3.4968394339084625,34.265588998794556,0.00016843016759776535,2.3264166001596173e-05,0.0001628491620111732,0.8577442765235901,1.0,8,8,1966080.0,0
31,3.364746391773224,30.99852740764618,0.00017401117318435755,2.406145251396648e-05,0.00016843016759776535,0.8573235869407654,1.0,8,8,2031616.0,0
32,3.3391328006982803,29.987583935260773,0.00017959217877094974,2.9001862197392924e-05,0.00017401117318435755,0.9008449912071228,1.0,8,8,2097152.0,0
33,3.37809257209301,32.043433010578156,0.0001851731843575419,2.993202979515829e-05,0.00017959217877094974,0.845512330532074,1.0,8,8,2162688.0,0
34,3.399110108613968,31.378485918045044,0.00019075418994413408,3.703463687150838e-05,0.0001851731843575419,0.8684008121490479,1.0,8,8,2228224.0,0
35,3.3268716782331467,29.115866482257843,0.00019633519553072625,2.7250598563447727e-05,0.00019075418994413408,0.8306516408920288,1.0,8,8,2293760.0,0
36,3.456432819366455,34.041184425354004,0.00020191620111731845,2.8047885075818036e-05,0.00019633519553072625,0.8441075086593628,1.0,8,8,2359296.0,0
37,3.2905976623296738,27.863952577114105,0.00020749720670391062,3.365270018621974e-05,0.00020191620111731845,0.8166862726211548,1.0,8,8,2424832.0,0
38,3.3316918909549713,29.548758625984192,0.0002130782122905028,3.45828677839851e-05,0.00020749720670391062,0.8426825404167175,1.0,8,8,2490368.0,0
39,3.4971471279859543,34.430556774139404,0.00021865921787709498,3.551303538175047e-05,0.0002130782122905028,0.7943600416183472,1.0,8,8,2555904.0,0
40,3.5431350469589233,36.01905167102814,0.00022424022346368712,4.3731843575418996e-05,0.00021865921787709498,0.8977079391479492,1.0,8,8,2621440.0,0
41,3.2730163633823395,26.701719641685486,0.00022982122905027935,3.7373370577281185e-05,0.00022424022346368712,0.8084325194358826,1.0,8,8,2686976.0,0
42,3.387757271528244,30.396782875061035,0.00023540223463687152,3.8303538175046556e-05,0.00022982122905027935,0.8435145616531372,1.0,8,8,2752512.0,0
43,3.342230871319771,30.02022612094879,0.00024098324022346369,3.923370577281192e-05,0.00023540223463687152,0.8478920459747314,1.0,8,8,2818048.0,0
44,3.267747640609741,28.70651477575302,0.00024656424581005586,4.016387337057728e-05,0.00024098324022346369,0.8425476551055908,1.0,8,8,2883584.0,0
45,3.482291415333748,35.05652940273285,0.0002521452513966481,4.109404096834264e-05,0.00024656424581005586,0.8241039514541626,1.0,8,8,2949120.0,0
46,3.2231193631887436,27.140087962150574,0.00025772625698324025,3.6020750199521154e-05,0.0002521452513966481,0.783210039138794,1.0,8,8,3014656.0,0
47,3.5351524502038956,38.395890951156616,0.0002633072625698324,4.2954376163873375e-05,0.00025772625698324025,0.8671746253967285,1.0,8,8,3080192.0,0
48,3.3787469416856766,30.06935942173004,0.0002688882681564246,4.388454376163874e-05,0.0002633072625698324,0.7652198672294617,1.0,8,8,3145728.0,0
49,3.332078918814659,29.46676915884018,0.00027446927374301676,4.4814711359404096e-05,0.0002688882681564246,0.8309518098831177,1.0,8,8,3211264.0,0
50,3.3063172698020935,28.608764171600342,0.0002800502793296089,4.574487895716946e-05,0.00027446927374301676,0.7873198390007019,1.0,8,8,3276800.0,0
51,3.369869202375412,31.036031424999237,0.0002856312849162011,4.667504655493482e-05,0.0002800502793296089,0.7426760792732239,1.0,8,8,3342336.0,0
52,3.267377480864525,27.197741508483887,0.0002912122905027934,4.760521415270018e-05,0.0002856312849162011,0.7949289083480835,1.0,8,8,3407872.0,0
53,3.337931662797928,31.775994896888733,0.0002967932960893855,4.8535381750465564e-05,0.0002912122905027934,0.9013743996620178,1.0,8,8,3473408.0,0
54,3.2397037595510483,27.316420674324036,0.00030237430167597766,4.239904229848364e-05,0.0002967932960893855,0.7221815586090088,1.0,8,8,3538944.0,0
55,3.3254590779542923,30.399313807487488,0.0003079553072625699,5.039571694599628e-05,0.00030237430167597766,0.8034169673919678,1.0,8,8,3604480.0,0
56,3.3009997755289078,28.553412079811096,0.000313536312849162,4.399361532322427e-05,0.0003079553072625699,0.8244162201881409,1.0,8,8,3670016.0,0
57,3.2611209750175476,27.048673808574677,0.0003191173184357542,5.2256052141527e-05,0.000313536312849162,0.7707929611206055,1.0,8,8,3735552.0,0
58,3.338049352169037,29.612668991088867,0.0003246983240223464,5.318621973929237e-05,0.0003191173184357542,0.8134267926216125,1.0,8,8,3801088.0,0
59,3.3181876093149185,29.27190327644348,0.0003302793296089385,5.4116387337057734e-05,0.0003246983240223464,0.8361512422561646,1.0,8,8,3866624.0,0
60,3.4824257493019104,36.75699508190155,0.00033586033519553073,5.5046554934823084e-05,0.0003302793296089385,0.8014241456985474,1.0,8,8,3932160.0,0
61,3.2340170219540596,27.16811826825142,0.0003414413407821229,5.5976722532588455e-05,0.00033586033519553073,0.7423091530799866,1.0,8,8,3997696.0,0
62,3.1925648897886276,25.20612132549286,0.0003470223463687151,5.690689013035382e-05,0.0003414413407821229,0.7910008430480957,1.0,8,8,4063232.0,0
63,3.3326200246810913,28.566537380218506,0.0003526033519553073,5.783705772811919e-05,0.0003470223463687151,0.7628827095031738,1.0,8,8,4128768.0,0
64,3.309191644191742,28.617036163806915,0.00035818435754189946,7.052067039106145e-05,0.0003526033519553073,5.919789791107178,0.16892491714858698,8,8,4194304.0,0
65,3.222256451845169,27.987226605415344,0.00036376536312849163,5.969739292364991e-05,0.00035818435754189946,0.7577852010726929,1.0,8,8,4259840.0,0
66,3.241666227579117,27.885312795639038,0.0003693463687150838,6.0627560521415274e-05,0.00036376536312849163,0.8901896476745605,1.0,8,8,4325376.0,0
67,3.124755382537842,25.45252028107643,0.000374927374301676,6.155772811918064e-05,0.0003693463687150838,0.7350191473960876,1.0,8,8,4390912.0,0
68,3.282581076025963,27.44931697845459,0.00038050837988826814,5.3561053471668e-05,0.000374927374301676,0.7266575694084167,1.0,8,8,4456448.0,0
69,3.20227912068367,26.67807149887085,0.0003860893854748603,7.610167597765362e-05,0.00038050837988826814,0.7754982709884644,1.0,8,8,4521984.0,0
70,3.232681766152382,25.86790144443512,0.00039167039106145253,6.434823091247672e-05,0.0003860893854748603,0.8969284296035767,1.0,8,8,4587520.0,0
71,3.380829229950905,31.68702733516693,0.0003972513966480447,6.527839851024209e-05,0.00039167039106145253,0.7508510947227478,1.0,8,8,4653056.0,0
72,3.1788188219070435,27.228635549545288,0.0004028324022346369,6.620856610800745e-05,0.0003972513966480447,0.8125444650650024,1.0,8,8,4718592.0,0
73,3.1723168790340424,24.80703115463257,0.0004084134078212291,6.713873370577282e-05,0.0004028324022346369,0.7121222019195557,1.0,8,8,4784128.0,0
74,3.146852135658264,24.13180148601532,0.00041399441340782126,6.806890130353818e-05,0.0004084134078212291,0.7618584632873535,1.0,8,8,4849664.0,0
75,3.26648773252964,28.911074250936508,0.00041957541899441343,8.279888268156425e-05,0.00041399441340782126,0.7020612359046936,1.0,8,8,4915200.0,0
76,3.228477954864502,26.03304886817932,0.0004251564245810056,6.99292364990689e-05,0.00041957541899441343,0.732382595539093,1.0,8,8,4980736.0,0
77,3.167687803506851,24.94963949918747,0.00043073743016759777,6.07366320830008e-05,0.0004251564245810056,0.6897738575935364,1.0,8,8,5046272.0,0
78,3.20886068046093,25.399262189865112,0.00043631843575418994,7.178957169459963e-05,0.00043073743016759777,0.7710776329040527,1.0,8,8,5111808.0,0
79,3.3817379623651505,30.91949462890625,0.00044189944134078216,7.271973929236499e-05,0.00043631843575418994,0.7170069813728333,1.0,8,8,5177344.0,0
80,3.3929686546325684,31.04239147901535,0.0004474804469273743,7.364990689013036e-05,0.00044189944134078216,0.7426523566246033,1.0,8,8,5242880.0,0
81,3.2966176122426987,30.11976659297943,0.0004530614525139665,7.458007448789572e-05,0.0004474804469273743,0.7773098349571228,1.0,8,8,5308416.0,0
82,3.1790831685066223,25.49861478805542,0.0004586424581005587,6.472306464485236e-05,0.0004530614525139665,0.9415116906166077,1.0,8,8,5373952.0,0
83,3.091812938451767,23.469167053699493,0.00046422346368715084,7.644040968342646e-05,0.0004586424581005587,0.7088741064071655,1.0,8,8,5439488.0,0
84,3.1703175008296967,25.14032006263733,0.00046980446927374306,7.73705772811918e-05,0.00046422346368715084,0.8104842901229858,1.0,8,8,5505024.0,0
85,3.1861422508955,27.53418044745922,0.00047538547486033523,7.830074487895717e-05,0.00046980446927374306,0.8223285675048828,1.0,8,8,5570560.0,0
86,3.0012727454304695,24.49381059408188,0.00048096648044692735,6.79122106943336e-05,0.00047538547486033523,0.7241538763046265,1.0,8,8,5636096.0,0
87,3.344037503004074,29.206862568855286,0.00048654748603351957,6.87094972067039e-05,0.00048096648044692735,0.7687058448791504,1.0,8,8,5701632.0,0
88,3.1674505695700645,25.70366942882538,0.0004921284916201118,6.950678371907422e-05,0.00048654748603351957,0.7387590408325195,1.0,8,8,5767168.0,0
89,3.2723665982484818,27.237419605255127,0.0004977094972067039,8.202141527001863e-05,0.0004921284916201118,0.7373296022415161,1.0,8,8,5832704.0,0
90,3.2402237951755524,28.07397747039795,0.0005032905027932961,8.295158286778399e-05,0.0004977094972067039,0.8721633553504944,1.0,8,8,5898240.0,0
91,3.2675727903842926,29.297079205513,0.0005088715083798882,8.388175046554936e-05,0.0005032905027932961,0.8080306649208069,1.0,8,8,5963776.0,0
92,2.708934172987938,16.777015656232834,0.0005144525139664805,8.481191806331471e-05,0.0005088715083798882,0.7090752720832825,1.0,8,8,6029312.0,0
93,3.0942023396492004,25.653909370303154,0.0005200335195530726,8.574208566108008e-05,0.0005144525139664805,0.821662187576294,1.0,8,8,6094848.0,0
94,3.2313024550676346,25.791629910469055,0.0005256145251396648,7.429050279329609e-05,0.0005200335195530726,0.7707961201667786,1.0,8,8,6160384.0,0
95,3.132979601621628,25.76242583990097,0.000531195530726257,8.76024208566108e-05,0.0005256145251396648,0.7629756331443787,1.0,8,8,6225920.0,0
96,3.2498751133680344,26.384275436401367,0.0005367765363128492,8.853258845437617e-05,0.000531195530726257,0.7692099809646606,1.0,8,8,6291456.0,0
97,3.21074216067791,25.296414375305176,0.0005423575418994414,8.946275605214153e-05,0.0005367765363128492,0.7059810161590576,1.0,8,8,6356992.0,0
98,3.228487327694893,26.252880096435547,0.0005479385474860336,9.03929236499069e-05,0.0005423575418994414,0.7387291193008423,1.0,8,8,6422528.0,0
99,3.172594502568245,24.82849806547165,0.0005535195530726257,9.132309124767227e-05,0.0005479385474860336,0.6826189756393433,1.0,8,8,6488064.0,0
100,3.36769962310791,30.494863152503967,0.0005591005586592178,9.225325884543762e-05,0.0005535195530726257,0.746904730796814,1.0,8,8,6553600.0,0
101,3.2717156261205673,27.625967621803284,0.00056468156424581,9.318342644320297e-05,0.0005591005586592178,0.8093354105949402,1.0,8,8,6619136.0,0
102,2.8926889300346375,19.932795390486717,0.0005702625698324022,9.411359404096834e-05,0.00056468156424581,0.7132213115692139,1.0,8,8,6684672.0,0
103,3.1659780889749527,25.177616953849792,0.0005758435754189945,0.00011405251396648043,0.0005702625698324022,0.7512646913528442,1.0,8,8,6750208.0,0
104,3.1736982315778732,24.806819081306458,0.0005814245810055867,8.226336791699922e-05,0.0005758435754189945,0.706489622592926,1.0,8,8,6815744.0,0
105,3.1091610938310623,31.37045767903328,0.0005870055865921787,8.306065442936954e-05,0.0005814245810055867,0.7997272610664368,1.0,8,8,6881280.0,0
106,3.230443075299263,27.36516410112381,0.000592586592178771,9.783426443202979e-05,0.0005870055865921787,0.8039296269416809,1.0,8,8,6946816.0,0
107,3.2658539712429047,27.294139623641968,0.0005981675977653631,9.876443202979516e-05,0.000592586592178771,0.7342352867126465,1.0,8,8,7012352.0,0
108,3.223023146390915,26.227383196353912,0.0006037486033519554,9.96945996275605e-05,0.0005981675977653631,0.7286157608032227,1.0,8,8,7077888.0,0
109,3.2092762738466263,25.979504704475403,0.0006093296089385475,0.0001006247672253259,0.0006037486033519554,0.7540938258171082,1.0,8,8,7143424.0,0
110,3.141342595219612,24.138050496578217,0.0006149106145251397,0.00010155493482309125,0.0006093296089385475,0.7018329501152039,1.0,8,8,7208960.0,0
111,3.089752346277237,27.6817926466465,0.0006204916201117317,0.00010248510242085662,0.0006149106145251397,0.7172703742980957,1.0,8,8,7274496.0,0
112,3.3314860314130783,29.425692200660706,0.000626072625698324,8.864166001596168e-05,0.0006204916201117317,0.7783797979354858,1.0,8,8,7340032.0,0
