train/step,train/loss,train/log_ppl,train/lr,train/lr_recur,train/lr_nonrecur,train/total_norm,train/grad_clip_coef,train/mean_recurrence,train/mean_backprop_depth,train/total_tokens,train/epoch
1,3.4530151188373566,33.43573343753815,2.8603351955307265e-06,1.6666666666666665e-07,1e-06,1.5532770156860352,0.6438001656502247,8,8,65536.0,0
2,3.4935858845710754,36.48297595977783,4.7206703910614525e-06,4.767225325884544e-07,2.8603351955307265e-06,1.530849814414978,0.653231943841272,8,8,131072.0,0
3,3.4755745828151703,33.81420040130615,6.581005586592179e-06,9.441340782122905e-07,4.7206703910614525e-06,1.4531151056289673,0.688176728825946,8,8,196608.0,0
4,3.426848381757736,32.61478018760681,8.441340782122904e-06,1.3162011173184358e-06,6.581005586592179e-06,1.510131597518921,0.662193944979559,8,8,262144.0,0
5,3.503285765647888,36.02464872598648,1.0301675977653632e-05,1.4068901303538173e-06,8.441340782122904e-06,1.2809276580810547,0.7806842124849654,8,8,327680.0,0
6,3.284987688064575,28.95037466287613,1.216201117318436e-05,1.7169459962756053e-06,1.0301675977653632e-05,1.1451869010925293,0.8732199076370053,8,8,393216.0,0
7,3.41821026802063,31.682611763477325,1.4022346368715084e-05,2.0270018621973934e-06,1.216201117318436e-05,1.2172638177871704,0.8215146013434049,8,8,458752.0,0
8,3.367755949497223,30.574688613414764,1.5882681564245808e-05,2.3370577281191805e-06,1.4022346368715084e-05,1.3047025203704834,0.766458241925733,8,8,524288.0,0
9,3.336638182401657,29.448092579841614,1.774301675977654e-05,2.2689545091779725e-06,1.5882681564245808e-05,1.2964661121368408,0.771327526911617,8,8,589824.0,0
10,3.5743592977523804,37.288310408592224,1.9603351955307267e-05,2.9571694599627564e-06,1.774301675977654e-05,1.279438853263855,0.7815926470016237,8,8,655360.0,0
11,3.3855944871902466,30.88799011707306,2.146368715083799e-05,3.2672253258845443e-06,1.9603351955307267e-05,1.1765700578689575,0.8499281392647225,8,8,720896.0,0
12,3.2405852675437927,27.39575958251953,2.332402234636872e-05,3.577281191806332e-06,2.146368715083799e-05,1.144453763961792,0.8737792923476387,8,8,786432.0,0
13,3.363281399011612,29.76805567741394,2.518435754189944e-05,3.88733705772812e-06,2.332402234636872e-05,1.1051267385482788,0.9048735906188635,8,8,851968.0,0
14,3.6035756021738052,37.84649932384491,2.7044692737430167e-05,3.5977653631284914e-06,2.518435754189944e-05,1.2015784978866577,0.8322385942807504,8,8,917504.0,0
15,3.5655414313077927,36.513004422187805,2.890502793296089e-05,3.8635275339185956e-06,2.7044692737430167e-05,1.2424415349960327,0.8048668463119177,8,8,983040.0,0
16,3.334456667304039,30.416414737701416,3.076536312849162e-05,4.817504655493482e-06,2.890502793296089e-05,1.1429115533828735,0.8749583439236847,8,8,1048576.0,0
17,3.481932431459427,34.49098515510559,3.262569832402235e-05,5.12756052141527e-06,3.076536312849162e-05,1.106411337852478,0.9038229867926659,8,8,1114112.0,0
18,3.432478591799736,32.573275089263916,3.4486033519553074e-05,4.660814046288907e-06,3.262569832402235e-05,1.09810209274292,0.9106621384367057,8,8,1179648.0,0
