train/step,train/loss,train/log_ppl,train/lr,train/lr_recur,train/lr_nonrecur,train/total_norm,train/grad_clip_coef,train/mean_recurrence,train/mean_backprop_depth,train/total_tokens,train/epoch
1,3.4485991448163986,33.4282608628273,6.581005586592179e-06,1.6666666666666665e-07,1e-06,2.4448158740997314,0.4090287577864434,8,8,65536.0,0
2,3.492073342204094,36.308412075042725,1.216201117318436e-05,1.0968342644320298e-06,6.581005586592179e-06,1.5000439882278442,0.6666471169160418,8,8,131072.0,0
3,3.4643489122390747,33.30051577091217,1.774301675977654e-05,2.432402234636872e-06,1.216201117318436e-05,1.455111026763916,0.6872327826580049,8,8,196608.0,0
4,3.3912662714719772,31.44932985305786,2.332402234636872e-05,3.5486033519553077e-06,1.774301675977654e-05,1.3314770460128784,0.7510456173418528,8,8,262144.0,0
5,3.4888871759176254,35.46535211801529,2.890502793296089e-05,3.88733705772812e-06,2.332402234636872e-05,1.188670039176941,0.8412763568025815,8,8,327680.0,0
6,3.2748059779405594,28.64488023519516,3.4486033519553074e-05,4.817504655493482e-06,2.890502793296089e-05,1.0766832828521729,0.9287782358336939,8,8,393216.0,0
7,3.403521567583084,31.21437782049179,4.006703910614525e-05,5.747672253258846e-06,3.4486033519553074e-05,1.2278563976287842,0.8144274867406065,8,8,458752.0,0
8,3.3572239130735397,30.123033046722412,4.5648044692737433e-05,6.677839851024209e-06,4.006703910614525e-05,1.2022273540496826,0.8317894253783903,8,8,524288.0,0
9,3.3139955550432205,28.724957406520844,5.1229050279329616e-05,6.5211492418196335e-06,4.5648044692737433e-05,1.2721582651138306,0.7860657179393757,8,8,589824.0,0
10,3.559011831879616,36.70345616340637,5.6810055865921786e-05,8.538175046554935e-06,5.1229050279329616e-05,1.2318891286849976,0.811761364487936,8,8,655360.0,0
11,3.3711046874523163,30.46399414539337,6.239106145251397e-05,9.468342644320298e-06,5.6810055865921786e-05,1.2032748460769653,0.8310653241522226,8,8,720896.0,0
12,3.21324260532856,26.77563926577568,6.797206703910615e-05,1.0398510242085661e-05,6.239106145251397e-05,1.0514707565307617,0.9510487988258121,8,8,786432.0,0
13,3.3416050374507904,29.149385452270508,7.355307262569833e-05,1.1328677839851025e-05,6.797206703910615e-05,1.0429776906967163,0.9587932790115906,8,8,851968.0,0
14,3.5787116289138794,36.91310453414917,7.91340782122905e-05,1.050758180367119e-05,7.355307262569833e-05,1.1746618747711182,0.8513088076464538,8,8,917504.0,0
15,3.544643372297287,35.75565230846405,8.471508379888269e-05,1.1304868316041501e-05,7.91340782122905e-05,1.1724649667739868,0.852903948806783,8,8,983040.0,0
16,3.315255604684353,29.824339866638184,9.029608938547487e-05,1.4119180633147115e-05,8.471508379888269e-05,1.0424994230270386,0.9592331447967664,8,8,1048576.0,0
17,3.4578335732221603,33.4990656375885,9.587709497206704e-05,1.5049348230912479e-05,9.029608938547487e-05,1.0451009273529053,0.9568453857675769,8,8,1114112.0,0
18,3.411072939634323,32.06316500902176,0.00010145810055865922,1.3696727853152434e-05,9.587709497206704e-05,1.0881015062332153,0.919031904900928,8,8,1179648.0,0
19,3.427368074655533,31.5780827999115,0.0001070391061452514,1.6909683426443205e-05,0.00010145810055865922,1.0150705575942993,0.9851531920785866,8,8,1245184.0,0
20,3.3304886668920517,30.02469974756241,0.00011262011173184357,1.529130087789306e-05,0.0001070391061452514,1.0266035795211792,0.9740858301560164,8,8,1310720.0,0
21,3.352550223469734,30.58494806289673,0.00011820111731843576,1.6088587390263368e-05,0.00011262011173184357,1.0025631189346313,0.9974434338474842,8,8,1376256.0,0
22,3.364427760243416,30.33019644021988,0.00012378212290502794,1.688587390263368e-05,0.00011820111731843576,0.967146635055542,1.0,8,8,1441792.0,0
23,3.402614176273346,32.42915207147598,0.00012936312849162014,2.475642458100559e-05,0.00012378212290502794,0.9927347302436829,1.0,8,8,1507328.0,0
24,3.3975561410188675,30.171050190925598,0.0001349441340782123,2.5872625698324027e-05,0.00012936312849162014,0.9967899322509766,1.0,8,8,1572864.0,0
25,3.3820448219776154,31.584130585193634,0.00014052513966480445,2.698882681564246e-05,0.0001349441340782123,0.9610267281532288,1.0,8,8,1638400.0,0
